id_student,final_result,avg_days_to_deadline,std_days_to_deadline,earliest_submission,latest_submission,avg_score,num_submissions,num_login_days,total_clicks,last_minute_ratio,engagement_intensity,deadline_pressure,login_consistency,early_starter,completion_rate,activity_span,high_risk
543417,Pass,4.25,5.873670062235365,0.0,15.0,42.25,8.0,55.0,1119.0,0.375,20.345454545454544,4.25,5.873670062235365,0,1.0,15.0,1
543474,Pass,8.75,11.757976016304847,0.0,26.0,72.25,4.0,19.0,245.0,0.25,12.894736842105264,8.75,11.757976016304847,0,0.8,26.0,1
543576,Fail,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,,3.6,0.0,0.0,0,0.0,0.0,1
544383,Distinction,1.25,2.6299556396765835,-1.0,4.0,90.75,4.0,84.0,1598.0,0.5,19.023809523809526,1.25,2.6299556396765835,0,0.8,5.0,0
544791,Pass,2.1666666666666665,4.445971959725642,-1.0,11.0,55.166666666666664,6.0,56.0,925.0,0.6666666666666666,16.517857142857142,2.1666666666666665,4.445971959725642,0,1.0,12.0,0
544791,Pass,2.1666666666666665,4.445971959725642,-1.0,11.0,55.166666666666664,6.0,56.0,925.0,0.6666666666666666,16.517857142857142,2.1666666666666665,4.445971959725642,0,1.0,12.0,0
545740,Distinction,1.0,2.335496832484569,-2.0,7.0,77.0,13.0,148.0,3184.0,0.46153846153846156,21.513513513513512,1.0,2.335496832484569,0,1.0,9.0,0
545740,Distinction,1.0,2.335496832484569,-2.0,7.0,77.0,13.0,148.0,3184.0,0.46153846153846156,21.513513513513512,1.0,2.335496832484569,0,1.0,9.0,0
545758,Pass,3.2,8.012490249604053,-3.0,17.0,78.4,5.0,44.0,782.0,0.4,17.772727272727273,3.2,8.012490249604053,0,1.0,20.0,1
545758,Pass,3.2,8.012490249604053,-3.0,17.0,78.4,5.0,44.0,782.0,0.4,17.772727272727273,3.2,8.012490249604053,0,1.0,20.0,1
546604,Pass,-0.75,0.9574271077563382,-2.0,0.0,69.75,4.0,95.0,1529.0,0.75,16.094736842105263,0.0,0.9574271077563382,0,0.8,2.0,0
547173,Distinction,-1.25,0.5,-2.0,-1.0,89.25,4.0,43.0,1050.0,0.75,24.41860465116279,0.0,0.5,0,0.8,1.0,0
547424,Pass,0.0,1.4142135623730951,-1.0,2.0,79.75,4.0,114.0,2310.0,0.75,20.263157894736842,0.0,1.4142135623730951,0,0.8,3.0,0
548861,Pass,0.0,0.0,0.0,0.0,62.75,4.0,82.0,2191.0,1.0,26.71951219512195,0.0,0.0,0,0.8,0.0,0
548992,Withdrawn,5.8,7.014271166700072,0.0,16.0,50.6,5.0,51.0,437.0,0.4,8.568627450980392,5.8,7.014271166700072,0,1.0,16.0,1
548992,Withdrawn,5.8,7.014271166700072,0.0,16.0,50.6,5.0,51.0,437.0,0.4,8.568627450980392,5.8,7.014271166700072,0,1.0,16.0,1
548994,Pass,-1.75,1.4999999999999998,-3.0,0.0,90.0,4.0,85.0,1450.0,0.5,17.058823529411764,0.0,1.4999999999999998,0,0.8,3.0,0
549139,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,,17.0,0.0,0.0,0,0.0,0.0,1
549262,Pass,-1.25,0.5,-2.0,-1.0,75.0,4.0,73.0,811.0,0.75,11.10958904109589,0.0,0.5,0,0.8,1.0,0
549681,Pass,-0.5,1.0,-2.0,0.0,52.75,4.0,118.0,2202.0,0.75,18.661016949152543,0.0,1.0,0,0.8,2.0,0
549960,Distinction,-1.0,0.0,-1.0,-1.0,90.5,4.0,142.0,2862.0,1.0,20.154929577464788,0.0,0.0,0,0.8,0.0,0
550025,Pass,-0.75,0.5,-1.0,0.0,76.75,4.0,101.0,1948.0,1.0,19.287128712871286,0.0,0.5,0,0.8,1.0,0
550059,Fail,-1.0,0.0,-1.0,-1.0,97.0,1.0,38.0,1237.0,1.0,32.55263157894737,0.0,0.0,0,0.2,0.0,1
550393,Pass,0.75,1.164964745021435,0.0,3.0,60.75,8.0,47.0,983.0,0.75,20.914893617021278,0.75,1.164964745021435,0,1.0,3.0,0
550393,Pass,0.75,1.164964745021435,0.0,3.0,60.75,8.0,47.0,983.0,0.75,20.914893617021278,0.75,1.164964745021435,0,1.0,3.0,0
551017,Pass,3.25,6.55108133567785,-1.0,13.0,66.0,4.0,34.0,665.0,0.75,19.558823529411764,3.25,6.55108133567785,0,0.8,14.0,1
551182,Withdrawn,0.75,0.9574271077563381,0.0,2.0,87.5,4.0,80.0,1670.0,0.75,20.875,0.75,0.9574271077563381,0,0.8,2.0,1
551182,Withdrawn,0.75,0.9574271077563381,0.0,2.0,87.5,4.0,80.0,1670.0,0.75,20.875,0.75,0.9574271077563381,0,0.8,2.0,1
551430,Withdrawn,-1.0,0.0,-1.0,-1.0,51.666666666666664,3.0,23.0,433.0,1.0,18.82608695652174,0.0,0.0,0,0.6,0.0,1
552485,Fail,-1.0,0.0,-1.0,-1.0,97.0,1.0,16.0,514.0,1.0,32.125,0.0,0.0,0,0.2,0.0,1
552795,Pass,7.666666666666667,10.969655114602888,-1.0,20.0,81.33333333333333,3.0,102.0,1767.0,0.3333333333333333,17.323529411764707,7.666666666666667,10.969655114602888,0,0.6,21.0,1
553568,Withdrawn,0.0,0.0,0.0,0.0,88.0,1.0,49.0,924.0,1.0,18.857142857142858,0.0,0.0,0,0.2,0.0,1
553568,Withdrawn,0.0,0.0,0.0,0.0,88.0,1.0,49.0,924.0,1.0,18.857142857142858,0.0,0.0,0,0.2,0.0,1
553943,Fail,-0.5,0.7071067811865476,-1.0,0.0,76.0,2.0,17.0,373.0,1.0,21.941176470588236,0.0,0.7071067811865476,0,0.4,1.0,1
554052,Distinction,-1.25,1.2583057392117916,-3.0,0.0,96.0,4.0,110.0,3159.0,0.75,28.71818181818182,0.0,1.2583057392117916,0,0.8,3.0,0
554132,Fail,12.0,0.0,12.0,12.0,63.0,1.0,29.0,471.0,0.0,16.24137931034483,12.0,0.0,0,0.2,0.0,1
554235,Withdrawn,3.75,12.311918344975055,-5.0,22.0,56.0,4.0,44.0,1505.0,0.5,34.20454545454545,3.75,12.311918344975055,0,0.8,27.0,1
554235,Withdrawn,3.75,12.311918344975055,-5.0,22.0,56.0,4.0,44.0,1505.0,0.5,34.20454545454545,3.75,12.311918344975055,0,0.8,27.0,1
554459,Fail,11.4,8.70759566253637,0.0,21.0,49.1,10.0,95.0,1581.0,0.1,16.642105263157895,11.4,8.70759566253637,0,1.0,21.0,1
554459,Fail,11.4,8.70759566253637,0.0,21.0,49.1,10.0,95.0,1581.0,0.1,16.642105263157895,11.4,8.70759566253637,0,1.0,21.0,1
554459,Fail,11.4,8.70759566253637,0.0,21.0,49.1,10.0,95.0,1581.0,0.1,16.642105263157895,11.4,8.70759566253637,0,1.0,21.0,1
554583,Pass,-0.4166666666666667,2.151461800448216,-4.0,2.0,67.6923076923077,13.0,107.0,2667.0,0.38461538461538464,24.925233644859812,0.0,2.151461800448216,0,1.0,6.0,0
554583,Pass,-0.4166666666666667,2.151461800448216,-4.0,2.0,67.6923076923077,13.0,107.0,2667.0,0.38461538461538464,24.925233644859812,0.0,2.151461800448216,0,1.0,6.0,0
554999,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,26.0,286.0,,11.0,0.0,0.0,0,0.0,0.0,1
554999,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,26.0,286.0,,11.0,0.0,0.0,0,0.0,0.0,1
555020,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
555228,Pass,-2.0,1.632993161855452,-4.0,0.0,72.5,4.0,118.0,1751.0,0.25,14.838983050847459,0.0,1.632993161855452,0,0.8,4.0,0
555447,Pass,-0.25,1.2583057392117916,-2.0,1.0,84.25,4.0,54.0,1091.0,0.75,20.203703703703702,0.0,1.2583057392117916,0,0.8,3.0,0
555925,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
556109,Pass,1.6666666666666667,6.21825270205921,-2.0,14.0,75.83333333333333,6.0,163.0,3768.0,0.3333333333333333,23.116564417177916,1.6666666666666667,6.21825270205921,0,1.0,16.0,0
556109,Pass,1.6666666666666667,6.21825270205921,-2.0,14.0,75.83333333333333,6.0,163.0,3768.0,0.3333333333333333,23.116564417177916,1.6666666666666667,6.21825270205921,0,1.0,16.0,0
556177,Pass,-0.25,0.5,-1.0,0.0,78.75,4.0,88.0,1372.0,1.0,15.590909090909092,0.0,0.5,0,0.8,1.0,0
556211,Pass,0.25,2.6299556396765835,-2.0,3.0,86.0,4.0,125.0,2392.0,0.0,19.136,0.25,2.6299556396765835,0,0.8,5.0,0
556231,Fail,0.0,0.0,0.0,0.0,77.75,4.0,45.0,1289.0,1.0,28.644444444444446,0.0,0.0,0,0.8,0.0,1
556450,Fail,0.0,0.0,0.0,0.0,0.0,0.0,7.0,117.0,,16.714285714285715,0.0,0.0,0,0.0,0.0,1
556450,Fail,0.0,0.0,0.0,0.0,0.0,0.0,7.0,117.0,,16.714285714285715,0.0,0.0,0,0.0,0.0,1
556450,Fail,0.0,0.0,0.0,0.0,0.0,0.0,7.0,117.0,,16.714285714285715,0.0,0.0,0,0.0,0.0,1
556521,Pass,0.3333333333333333,1.7511900715418263,-1.0,3.0,69.5,6.0,92.0,1609.0,0.6666666666666666,17.48913043478261,0.3333333333333333,1.7511900715418263,0,1.0,4.0,0
556521,Pass,0.3333333333333333,1.7511900715418263,-1.0,3.0,69.5,6.0,92.0,1609.0,0.6666666666666666,17.48913043478261,0.3333333333333333,1.7511900715418263,0,1.0,4.0,0
556521,Pass,0.3333333333333333,1.7511900715418263,-1.0,3.0,69.5,6.0,92.0,1609.0,0.6666666666666666,17.48913043478261,0.3333333333333333,1.7511900715418263,0,1.0,4.0,0
556645,Pass,1.5,3.6804149963631207,-2.0,11.0,64.0,13.0,208.0,5713.0,0.46153846153846156,27.466346153846153,1.5,3.6804149963631207,0,1.0,13.0,0
556645,Pass,1.5,3.6804149963631207,-2.0,11.0,64.0,13.0,208.0,5713.0,0.46153846153846156,27.466346153846153,1.5,3.6804149963631207,0,1.0,13.0,0
556709,Fail,1.0,4.08248290463863,-2.0,7.0,83.5,4.0,92.0,1651.0,0.5,17.945652173913043,1.0,4.08248290463863,0,0.8,9.0,1
556709,Fail,1.0,4.08248290463863,-2.0,7.0,83.5,4.0,92.0,1651.0,0.5,17.945652173913043,1.0,4.08248290463863,0,0.8,9.0,1
556742,Fail,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,,20.5,0.0,0.0,0,0.0,0.0,1
556836,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
556836,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
557147,Pass,-0.75,0.9574271077563382,-2.0,0.0,55.0,4.0,88.0,859.0,0.75,9.761363636363637,0.0,0.9574271077563382,0,0.8,2.0,0
557415,Pass,1.5,3.696845502136472,-1.0,7.0,88.5,4.0,77.0,1539.0,0.75,19.98701298701299,1.5,3.696845502136472,0,0.8,8.0,0
557490,Fail,4.0,0.0,4.0,4.0,39.0,1.0,14.0,425.0,0.0,30.357142857142858,4.0,0.0,0,0.2,0.0,1
558054,Pass,-0.75,0.9574271077563381,-2.0,0.0,91.5,4.0,85.0,1964.0,0.75,23.105882352941176,0.0,0.9574271077563381,0,0.8,2.0,0
558444,Fail,2.3333333333333335,3.2145502536643185,0.0,6.0,59.333333333333336,3.0,37.0,946.0,0.6666666666666666,25.56756756756757,2.3333333333333335,3.2145502536643185,0,0.6,6.0,1
558444,Fail,2.3333333333333335,3.2145502536643185,0.0,6.0,59.333333333333336,3.0,37.0,946.0,0.6666666666666666,25.56756756756757,2.3333333333333335,3.2145502536643185,0,0.6,6.0,1
558463,Pass,2.727272727272727,3.0030287741181936,-2.0,7.0,80.08333333333333,12.0,91.0,1823.0,0.16666666666666666,20.032967032967033,2.727272727272727,3.0030287741181936,0,1.0,9.0,0
558463,Pass,2.727272727272727,3.0030287741181936,-2.0,7.0,80.08333333333333,12.0,91.0,1823.0,0.16666666666666666,20.032967032967033,2.727272727272727,3.0030287741181936,0,1.0,9.0,0
559519,Fail,0.0,0.0,0.0,0.0,0.0,0.0,6.0,101.0,,16.833333333333332,0.0,0.0,0,0.0,0.0,1
559551,Fail,-1.0,0.0,-1.0,-1.0,79.0,4.0,37.0,770.0,1.0,20.81081081081081,0.0,0.0,0,0.8,0.0,1
559617,Pass,-1.75,0.9574271077563381,-3.0,-1.0,82.25,4.0,46.0,1104.0,0.5,24.0,0.0,0.9574271077563381,0,0.8,2.0,0
559645,Fail,0.0,0.0,0.0,0.0,0.0,0.0,10.0,340.0,,34.0,0.0,0.0,0,0.0,0.0,1
559758,Pass,2.0,1.7320508075688772,0.0,3.0,72.33333333333333,3.0,33.0,518.0,0.3333333333333333,15.696969696969697,2.0,1.7320508075688772,0,0.6,3.0,0
559912,Pass,-0.75,0.5,-1.0,0.0,81.25,4.0,102.0,2168.0,1.0,21.254901960784313,0.0,0.5,0,0.8,1.0,0
559912,Pass,-0.75,0.5,-1.0,0.0,81.25,4.0,102.0,2168.0,1.0,21.254901960784313,0.0,0.5,0,0.8,1.0,0
559912,Pass,-0.75,0.5,-1.0,0.0,81.25,4.0,102.0,2168.0,1.0,21.254901960784313,0.0,0.5,0,0.8,1.0,0
560326,Withdrawn,7.0,0.0,7.0,7.0,47.0,1.0,16.0,423.0,0.0,26.4375,7.0,0.0,0,0.2,0.0,1
560502,Fail,0.0,0.0,0.0,0.0,64.66666666666667,3.0,41.0,1074.0,1.0,26.195121951219512,0.0,0.0,0,0.6,0.0,1
560723,Pass,-1.25,0.5,-2.0,-1.0,73.25,4.0,106.0,2742.0,0.75,25.867924528301888,0.0,0.5,0,0.8,1.0,0
560723,Pass,-1.25,0.5,-2.0,-1.0,73.25,4.0,106.0,2742.0,0.75,25.867924528301888,0.0,0.5,0,0.8,1.0,0
560734,Fail,0.0,0.0,0.0,0.0,100.0,1.0,62.0,1553.0,1.0,25.048387096774192,0.0,0.0,0,0.2,0.0,1
560784,Pass,6.0,6.670832032063167,-1.0,19.0,62.5,14.0,176.0,4249.0,0.21428571428571427,24.142045454545453,6.0,6.670832032063167,0,1.0,20.0,1
560784,Pass,6.0,6.670832032063167,-1.0,19.0,62.5,14.0,176.0,4249.0,0.21428571428571427,24.142045454545453,6.0,6.670832032063167,0,1.0,20.0,1
560784,Pass,6.0,6.670832032063167,-1.0,19.0,62.5,14.0,176.0,4249.0,0.21428571428571427,24.142045454545453,6.0,6.670832032063167,0,1.0,20.0,1
560876,Pass,-0.25,0.5,-1.0,0.0,75.0,4.0,45.0,774.0,1.0,17.2,0.0,0.5,0,0.8,1.0,0
560924,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,4.0,0.0,0.0,0,0.0,0.0,1
560928,Pass,-0.25,0.5,-1.0,0.0,87.0,4.0,88.0,1340.0,1.0,15.227272727272727,0.0,0.5,0,0.8,1.0,0
561054,Fail,7.5,9.192388155425117,1.0,14.0,44.0,2.0,18.0,651.0,0.5,36.166666666666664,7.5,9.192388155425117,0,0.4,13.0,1
561192,Pass,-2.0,0.816496580927726,-3.0,-1.0,77.75,4.0,34.0,1138.0,0.25,33.470588235294116,0.0,0.816496580927726,0,0.8,2.0,0
561208,Fail,1.4615384615384615,2.601774542351963,-1.0,7.0,75.07142857142857,14.0,100.0,1922.0,0.5714285714285714,19.22,1.4615384615384615,2.601774542351963,0,1.0,8.0,1
561208,Fail,1.4615384615384615,2.601774542351963,-1.0,7.0,75.07142857142857,14.0,100.0,1922.0,0.5714285714285714,19.22,1.4615384615384615,2.601774542351963,0,1.0,8.0,1
561208,Fail,1.4615384615384615,2.601774542351963,-1.0,7.0,75.07142857142857,14.0,100.0,1922.0,0.5714285714285714,19.22,1.4615384615384615,2.601774542351963,0,1.0,8.0,1
561519,Withdrawn,3.3333333333333335,6.6583281184793925,-1.0,11.0,63.0,3.0,53.0,1144.0,0.6666666666666666,21.58490566037736,3.3333333333333335,6.6583281184793925,0,0.6,12.0,1
561519,Withdrawn,3.3333333333333335,6.6583281184793925,-1.0,11.0,63.0,3.0,53.0,1144.0,0.6666666666666666,21.58490566037736,3.3333333333333335,6.6583281184793925,0,0.6,12.0,1
561740,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,12.0,139.0,,11.583333333333334,0.0,0.0,0,0.0,0.0,1
561787,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,,7.0,0.0,0.0,0,0.0,0.0,1
561826,Pass,0.3333333333333333,2.6400183654090306,-5.0,5.0,78.76923076923077,13.0,119.0,2887.0,0.46153846153846156,24.26050420168067,0.3333333333333333,2.6400183654090306,0,1.0,10.0,0
561826,Pass,0.3333333333333333,2.6400183654090306,-5.0,5.0,78.76923076923077,13.0,119.0,2887.0,0.46153846153846156,24.26050420168067,0.3333333333333333,2.6400183654090306,0,1.0,10.0,0
562315,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,,21.666666666666668,0.0,0.0,0,0.0,0.0,1
562675,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
563418,Distinction,-2.75,2.217355782608345,-6.0,-1.0,91.25,4.0,113.0,3120.0,0.25,27.61061946902655,0.0,2.217355782608345,0,0.8,5.0,0
563666,Pass,-1.25,0.5,-2.0,-1.0,60.5,4.0,69.0,884.0,0.75,12.81159420289855,0.0,0.5,0,0.8,1.0,0
563967,Pass,0.0,1.2649110640673518,-1.0,2.0,54.333333333333336,6.0,107.0,1549.0,0.8333333333333334,14.476635514018692,0.0,1.2649110640673518,0,1.0,3.0,0
563967,Pass,0.0,1.2649110640673518,-1.0,2.0,54.333333333333336,6.0,107.0,1549.0,0.8333333333333334,14.476635514018692,0.0,1.2649110640673518,0,1.0,3.0,0
563967,Pass,0.0,1.2649110640673518,-1.0,2.0,54.333333333333336,6.0,107.0,1549.0,0.8333333333333334,14.476635514018692,0.0,1.2649110640673518,0,1.0,3.0,0
563990,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168.0,,42.0,0.0,0.0,0,0.0,0.0,1
564444,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,,83.33333333333333,0.0,0.0,0,0.0,0.0,1
564444,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,,83.33333333333333,0.0,0.0,0,0.0,0.0,1
564700,Pass,0.8,1.6431676725154984,-1.0,3.0,77.4,5.0,130.0,2788.0,0.6,21.446153846153845,0.8,1.6431676725154984,0,1.0,4.0,0
564700,Pass,0.8,1.6431676725154984,-1.0,3.0,77.4,5.0,130.0,2788.0,0.6,21.446153846153845,0.8,1.6431676725154984,0,1.0,4.0,0
564714,Pass,-0.75,3.3273756282434617,-8.0,3.0,68.5,8.0,77.0,1450.0,0.5,18.83116883116883,0.0,3.3273756282434617,1,1.0,11.0,0
564714,Pass,-0.75,3.3273756282434617,-8.0,3.0,68.5,8.0,77.0,1450.0,0.5,18.83116883116883,0.0,3.3273756282434617,1,1.0,11.0,0
564894,Distinction,-1.0,0.816496580927726,-2.0,0.0,91.5,4.0,96.0,1888.0,0.75,19.666666666666668,0.0,0.816496580927726,0,0.8,2.0,0
565275,Withdrawn,-1.75,0.9574271077563381,-3.0,-1.0,88.0,4.0,174.0,3895.0,0.5,22.385057471264368,0.0,0.9574271077563381,0,0.8,2.0,1
565275,Withdrawn,-1.75,0.9574271077563381,-3.0,-1.0,88.0,4.0,174.0,3895.0,0.5,22.385057471264368,0.0,0.9574271077563381,0,0.8,2.0,1
565275,Withdrawn,-1.75,0.9574271077563381,-3.0,-1.0,88.0,4.0,174.0,3895.0,0.5,22.385057471264368,0.0,0.9574271077563381,0,0.8,2.0,1
565275,Withdrawn,-1.75,0.9574271077563381,-3.0,-1.0,88.0,4.0,174.0,3895.0,0.5,22.385057471264368,0.0,0.9574271077563381,0,0.8,2.0,1
565561,Fail,-1.0,0.0,-1.0,-1.0,79.0,1.0,8.0,290.0,1.0,36.25,0.0,0.0,0,0.2,0.0,1
565883,Pass,-7.0,11.597413504743203,-33.0,2.0,70.66666666666667,9.0,180.0,6286.0,0.1111111111111111,34.922222222222224,0.0,11.597413504743203,1,1.0,35.0,0
565883,Pass,-7.0,11.597413504743203,-33.0,2.0,70.66666666666667,9.0,180.0,6286.0,0.1111111111111111,34.922222222222224,0.0,11.597413504743203,1,1.0,35.0,0
565883,Pass,-7.0,11.597413504743203,-33.0,2.0,70.66666666666667,9.0,180.0,6286.0,0.1111111111111111,34.922222222222224,0.0,11.597413504743203,1,1.0,35.0,0
566071,Fail,1.3333333333333333,3.2145502536643185,-1.0,5.0,71.0,3.0,42.0,715.0,0.6666666666666666,17.023809523809526,1.3333333333333333,3.2145502536643185,0,0.6,6.0,1
566201,Pass,5.75,10.30776406404415,-1.0,21.0,70.5,4.0,115.0,1879.0,0.5,16.339130434782607,5.75,10.30776406404415,0,0.8,22.0,1
566306,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
566310,Distinction,-0.5833333333333334,2.151461800448216,-4.0,2.0,79.92307692307692,13.0,227.0,11143.0,0.23076923076923078,49.08810572687225,0.0,2.151461800448216,0,1.0,6.0,0
566310,Distinction,-0.5833333333333334,2.151461800448216,-4.0,2.0,79.92307692307692,13.0,227.0,11143.0,0.23076923076923078,49.08810572687225,0.0,2.151461800448216,0,1.0,6.0,0
566664,Pass,1.0,2.9154759474226504,-2.0,5.0,62.6,5.0,93.0,2718.0,0.4,29.225806451612904,1.0,2.9154759474226504,0,1.0,7.0,0
566664,Pass,1.0,2.9154759474226504,-2.0,5.0,62.6,5.0,93.0,2718.0,0.4,29.225806451612904,1.0,2.9154759474226504,0,1.0,7.0,0
566664,Pass,1.0,2.9154759474226504,-2.0,5.0,62.6,5.0,93.0,2718.0,0.4,29.225806451612904,1.0,2.9154759474226504,0,1.0,7.0,0
566970,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
567752,Pass,-1.0,4.242640687119285,-5.0,5.0,86.0,4.0,98.0,2086.0,0.0,21.285714285714285,0.0,4.242640687119285,0,0.8,10.0,0
567779,Fail,0.0,0.0,0.0,0.0,57.0,1.0,15.0,503.0,1.0,33.53333333333333,0.0,0.0,0,0.2,0.0,1
567892,Fail,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1083.0,,20.433962264150942,0.0,0.0,0,0.0,0.0,1
567892,Fail,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1083.0,,20.433962264150942,0.0,0.0,0,0.0,0.0,1
567950,Fail,-0.6666666666666666,0.5773502691896258,-1.0,0.0,67.0,3.0,85.0,2061.0,1.0,24.24705882352941,0.0,0.5773502691896258,0,0.6,1.0,1
568751,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
568813,Pass,-1.5,1.7320508075688772,-4.0,0.0,91.0,4.0,56.0,1063.0,0.75,18.982142857142858,0.0,1.7320508075688772,0,0.8,4.0,0
569342,Pass,0.3333333333333333,1.4142135623730951,-2.0,2.0,69.33333333333333,9.0,167.0,3920.0,0.5555555555555556,23.473053892215567,0.3333333333333333,1.4142135623730951,0,1.0,4.0,0
569342,Pass,0.3333333333333333,1.4142135623730951,-2.0,2.0,69.33333333333333,9.0,167.0,3920.0,0.5555555555555556,23.473053892215567,0.3333333333333333,1.4142135623730951,0,1.0,4.0,0
569342,Pass,0.3333333333333333,1.4142135623730951,-2.0,2.0,69.33333333333333,9.0,167.0,3920.0,0.5555555555555556,23.473053892215567,0.3333333333333333,1.4142135623730951,0,1.0,4.0,0
569358,Pass,2.5,2.8867513459481287,0.0,5.0,66.75,4.0,27.0,505.0,0.5,18.703703703703702,2.5,2.8867513459481287,0,0.8,5.0,0
569560,Pass,0.0,2.0,-1.0,3.0,86.0,4.0,62.0,954.0,0.75,15.387096774193548,0.0,2.0,0,0.8,4.0,0
569694,Distinction,-0.5,0.5773502691896257,-1.0,0.0,89.75,4.0,101.0,1611.0,1.0,15.950495049504951,0.0,0.5773502691896257,0,0.8,1.0,0
569706,Pass,3.4285714285714284,7.091242083423347,-7.0,14.0,62.285714285714285,7.0,66.0,1193.0,0.14285714285714285,18.075757575757574,3.4285714285714284,7.091242083423347,0,1.0,21.0,1
569706,Pass,3.4285714285714284,7.091242083423347,-7.0,14.0,62.285714285714285,7.0,66.0,1193.0,0.14285714285714285,18.075757575757574,3.4285714285714284,7.091242083423347,0,1.0,21.0,1
570377,Withdrawn,-2.5,0.7071067811865476,-3.0,-2.0,69.5,2.0,35.0,1254.0,0.0,35.82857142857143,0.0,0.7071067811865476,0,0.4,1.0,1
570377,Withdrawn,-2.5,0.7071067811865476,-3.0,-2.0,69.5,2.0,35.0,1254.0,0.0,35.82857142857143,0.0,0.7071067811865476,0,0.4,1.0,1
570414,Fail,-1.0,1.4142135623730951,-2.0,0.0,72.5,2.0,39.0,1136.0,0.5,29.128205128205128,0.0,1.4142135623730951,0,0.4,2.0,1
570448,Fail,7.0,0.0,7.0,7.0,60.0,1.0,38.0,652.0,0.0,17.157894736842106,7.0,0.0,0,0.2,0.0,1
570453,Pass,4.111111111111111,5.666666666666667,-1.0,18.0,64.7,10.0,65.0,945.0,0.3,14.538461538461538,4.111111111111111,5.666666666666667,0,1.0,19.0,1
570453,Pass,4.111111111111111,5.666666666666667,-1.0,18.0,64.7,10.0,65.0,945.0,0.3,14.538461538461538,4.111111111111111,5.666666666666667,0,1.0,19.0,1
570488,Withdrawn,-1.6666666666666667,1.1547005383792517,-3.0,-1.0,74.33333333333333,3.0,37.0,1275.0,0.6666666666666666,34.45945945945946,0.0,1.1547005383792517,0,0.6,2.0,1
570488,Withdrawn,-1.6666666666666667,1.1547005383792517,-3.0,-1.0,74.33333333333333,3.0,37.0,1275.0,0.6666666666666666,34.45945945945946,0.0,1.1547005383792517,0,0.6,2.0,1
570626,Pass,0.0,0.0,0.0,0.0,81.25,4.0,30.0,754.0,1.0,25.133333333333333,0.0,0.0,0,0.8,0.0,0
571186,Pass,-2.5,1.7320508075688772,-4.0,0.0,80.75,4.0,150.0,2249.0,0.25,14.993333333333334,0.0,1.7320508075688772,0,0.8,4.0,0
571443,Distinction,-0.75,0.9574271077563382,-2.0,0.0,91.0,4.0,109.0,3472.0,0.75,31.853211009174313,0.0,0.9574271077563382,0,0.8,2.0,0
571448,Pass,-0.5,1.0,-1.0,1.0,82.5,4.0,30.0,537.0,1.0,17.9,0.0,1.0,0,0.8,2.0,0
571595,Fail,6.25,7.32006375199925,0.0,14.0,68.5,4.0,79.0,1482.0,0.5,18.759493670886076,6.25,7.32006375199925,0,0.8,14.0,1
571595,Fail,6.25,7.32006375199925,0.0,14.0,68.5,4.0,79.0,1482.0,0.5,18.759493670886076,6.25,7.32006375199925,0,0.8,14.0,1
571610,Pass,0.5,1.224744871391589,0.0,3.0,72.66666666666667,6.0,78.0,1960.0,0.8333333333333334,25.128205128205128,0.5,1.224744871391589,0,1.0,3.0,0
571610,Pass,0.5,1.224744871391589,0.0,3.0,72.66666666666667,6.0,78.0,1960.0,0.8333333333333334,25.128205128205128,0.5,1.224744871391589,0,1.0,3.0,0
571617,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1
