id_student,final_result,avg_days_to_deadline,std_days_to_deadline,earliest_submission,latest_submission,avg_score,num_submissions,num_login_days,total_clicks
625263,Pass,0.8666666666666667,2.8250579429371676,-7.0,5.0,80.25,16.0,142.0,2236.0
625263,Pass,0.8666666666666667,2.8250579429371676,-7.0,5.0,80.25,16.0,142.0,2236.0
625288,Withdrawn,0.0,,0.0,0.0,54.0,1.0,21.0,543.0
625288,Withdrawn,0.0,,0.0,0.0,54.0,1.0,21.0,543.0
625357,Pass,1.0,2.5634797778466227,-2.0,5.0,90.0,9.0,67.0,1443.0
625541,Fail,1.0,2.8635642126552705,-4.0,5.0,68.0,12.0,166.0,3746.0
625541,Fail,1.0,2.8635642126552705,-4.0,5.0,68.0,12.0,166.0,3746.0
625928,Withdrawn,2.5,0.7071067811865476,2.0,3.0,9.0,2.0,19.0,290.0
626103,Pass,-53.588235294117645,81.24042930057162,-221.0,5.0,85.66666666666667,18.0,253.0,11279.0
626103,Pass,-53.588235294117645,81.24042930057162,-221.0,5.0,85.66666666666667,18.0,253.0,11279.0
626296,Pass,1.5833333333333333,4.337119558025356,-5.0,12.0,82.61538461538461,13.0,168.0,3512.0
626296,Pass,1.5833333333333333,4.337119558025356,-5.0,12.0,82.61538461538461,13.0,168.0,3512.0
626296,Pass,1.5833333333333333,4.337119558025356,-5.0,12.0,82.61538461538461,13.0,168.0,3512.0
626407,Fail,0.7777777777777778,2.5873624493766707,-3.0,5.0,75.4,10.0,152.0,4072.0
626407,Fail,0.7777777777777778,2.5873624493766707,-3.0,5.0,75.4,10.0,152.0,4072.0
626417,Pass,-3.0,9.387491677759293,-33.0,5.0,81.83333333333333,18.0,133.0,2034.0
626417,Pass,-3.0,9.387491677759293,-33.0,5.0,81.83333333333333,18.0,133.0,2034.0
626417,Pass,-3.0,9.387491677759293,-33.0,5.0,81.83333333333333,18.0,133.0,2034.0
626463,Pass,5.0,7.023769168568493,0.0,20.0,67.125,8.0,25.0,253.0
626519,Pass,1.5,2.41522945769824,-1.0,5.0,76.45454545454545,11.0,162.0,4739.0
626519,Pass,1.5,2.41522945769824,-1.0,5.0,76.45454545454545,11.0,162.0,4739.0
626625,Fail,1.0,7.293833011524188,-9.0,12.0,83.33333333333333,6.0,86.0,3547.0
626625,Fail,1.0,7.293833011524188,-9.0,12.0,83.33333333333333,6.0,86.0,3547.0
626625,Fail,1.0,7.293833011524188,-9.0,12.0,83.33333333333333,6.0,86.0,3547.0
626753,Withdrawn,-0.25,0.5,-1.0,0.0,78.75,4.0,62.0,1407.0
626753,Withdrawn,-0.25,0.5,-1.0,0.0,78.75,4.0,62.0,1407.0
626757,Pass,1.625,1.9226098333849673,0.0,5.0,91.88888888888889,9.0,140.0,2860.0
626768,Withdrawn,0.0,2.0,-2.0,3.0,67.16666666666667,6.0,136.0,3829.0
626768,Withdrawn,0.0,2.0,-2.0,3.0,67.16666666666667,6.0,136.0,3829.0
626878,Fail,-37.45,66.278896379339,-216.0,5.0,65.0,21.0,88.0,1724.0
626878,Fail,-37.45,66.278896379339,-216.0,5.0,65.0,21.0,88.0,1724.0
627184,Fail,-0.18181818181818182,2.315952582337636,-5.0,3.0,57.166666666666664,12.0,110.0,1278.0
627184,Fail,-0.18181818181818182,2.315952582337636,-5.0,3.0,57.166666666666664,12.0,110.0,1278.0
627283,Pass,2.6666666666666665,4.387482193696061,-1.0,13.0,61.6,10.0,82.0,2619.0
627283,Pass,2.6666666666666665,4.387482193696061,-1.0,13.0,61.6,10.0,82.0,2619.0
627290,Fail,-0.3333333333333333,0.5773502691896258,-1.0,0.0,43.0,3.0,31.0,589.0
627290,Fail,-0.3333333333333333,0.5773502691896258,-1.0,0.0,43.0,3.0,31.0,589.0
627295,Withdrawn,-3.4285714285714284,3.8234863173611093,-9.0,3.0,75.25,8.0,141.0,2063.0
627295,Withdrawn,-3.4285714285714284,3.8234863173611093,-9.0,3.0,75.25,8.0,141.0,2063.0
627401,Distinction,1.2857142857142858,3.093772546815388,-3.0,6.0,90.25,8.0,61.0,2358.0
627401,Distinction,1.2857142857142858,3.093772546815388,-3.0,6.0,90.25,8.0,61.0,2358.0
627417,Pass,-30.95,57.768571859938184,-175.0,5.0,87.0952380952381,21.0,221.0,6665.0
627417,Pass,-30.95,57.768571859938184,-175.0,5.0,87.0952380952381,21.0,221.0,6665.0
627450,Fail,0.3333333333333333,2.3484359721209165,-3.0,5.0,67.3076923076923,13.0,207.0,4857.0
627450,Fail,0.3333333333333333,2.3484359721209165,-3.0,5.0,67.3076923076923,13.0,207.0,4857.0
627471,Pass,0.75,2.0056737702645644,-1.0,5.0,86.92307692307692,13.0,150.0,5594.0
627471,Pass,0.75,2.0056737702645644,-1.0,5.0,86.92307692307692,13.0,150.0,5594.0
627527,Pass,3.0,2.3804761428476167,0.0,7.0,90.75,8.0,22.0,334.0
627581,Withdrawn,-1.4444444444444444,2.9202359113225387,-7.0,3.0,37.44444444444444,9.0,96.0,993.0
627581,Withdrawn,-1.4444444444444444,2.9202359113225387,-7.0,3.0,37.44444444444444,9.0,96.0,993.0
627599,Withdrawn,3.0,,3.0,3.0,78.0,1.0,4.0,141.0
627947,Withdrawn,-0.75,13.04798835069989,-19.0,12.0,79.75,4.0,55.0,1932.0
627947,Withdrawn,-0.75,13.04798835069989,-19.0,12.0,79.75,4.0,55.0,1932.0
628008,Withdrawn,1.0,3.366501646120693,-5.0,5.0,69.57142857142857,7.0,92.0,989.0
628008,Withdrawn,1.0,3.366501646120693,-5.0,5.0,69.57142857142857,7.0,92.0,989.0
628034,Pass,-17.5,34.49561375625969,-110.0,5.0,76.52380952380952,21.0,250.0,10202.0
628034,Pass,-17.5,34.49561375625969,-110.0,5.0,76.52380952380952,21.0,250.0,10202.0
628114,Pass,-23.15,52.41060057499416,-209.0,5.0,77.04761904761905,21.0,196.0,6051.0
628114,Pass,-23.15,52.41060057499416,-209.0,5.0,77.04761904761905,21.0,196.0,6051.0
628216,Pass,1.6153846153846154,3.571611716915804,-5.0,8.0,74.85714285714286,14.0,143.0,1497.0
628216,Pass,1.6153846153846154,3.571611716915804,-5.0,8.0,74.85714285714286,14.0,143.0,1497.0
628300,Pass,-0.3333333333333333,1.5811388300841898,-3.0,3.0,79.9,10.0,82.0,1457.0
628300,Pass,-0.3333333333333333,1.5811388300841898,-3.0,3.0,79.9,10.0,82.0,1457.0
628361,Distinction,-43.15,75.91981573379002,-222.0,5.0,95.0,21.0,268.0,11237.0
628361,Distinction,-43.15,75.91981573379002,-222.0,5.0,95.0,21.0,268.0,11237.0
628376,Pass,0.2857142857142857,2.6726124191242437,-7.0,5.0,80.26666666666667,15.0,116.0,1353.0
628376,Pass,0.2857142857142857,2.6726124191242437,-7.0,5.0,80.26666666666667,15.0,116.0,1353.0
628407,Pass,-0.6666666666666666,6.531972647421808,-12.0,5.0,80.42857142857143,7.0,89.0,1040.0
628480,Withdrawn,-2.4,3.361547262794322,-6.0,3.0,67.4,5.0,107.0,1949.0
628480,Withdrawn,-2.4,3.361547262794322,-6.0,3.0,67.4,5.0,107.0,1949.0
628618,Fail,2.6666666666666665,0.5773502691896258,2.0,3.0,56.666666666666664,3.0,14.0,248.0
628706,Withdrawn,3.0,0.0,3.0,3.0,22.5,2.0,22.0,143.0
628717,Withdrawn,1.7142857142857142,2.627691364061218,0.0,7.0,77.57142857142857,7.0,44.0,1316.0
628717,Withdrawn,1.7142857142857142,2.627691364061218,0.0,7.0,77.57142857142857,7.0,44.0,1316.0
628720,Withdrawn,-11.285714285714286,13.875426931358637,-45.0,3.0,77.85714285714286,14.0,68.0,2374.0
628720,Withdrawn,-11.285714285714286,13.875426931358637,-45.0,3.0,77.85714285714286,14.0,68.0,2374.0
628777,Pass,5.090909090909091,2.5477262590217755,0.0,8.0,72.58333333333333,12.0,58.0,1626.0
628777,Pass,5.090909090909091,2.5477262590217755,0.0,8.0,72.58333333333333,12.0,58.0,1626.0
628803,Withdrawn,-7.25,26.836626938841356,-26.0,56.0,65.91666666666667,12.0,64.0,2391.0
628803,Withdrawn,-7.25,26.836626938841356,-26.0,56.0,65.91666666666667,12.0,64.0,2391.0
628803,Withdrawn,-7.25,26.836626938841356,-26.0,56.0,65.91666666666667,12.0,64.0,2391.0
628806,Withdrawn,-4.6,3.2093613071762426,-10.0,-2.0,93.4,5.0,155.0,2690.0
628806,Withdrawn,-4.6,3.2093613071762426,-10.0,-2.0,93.4,5.0,155.0,2690.0
628846,Pass,-10.214285714285714,92.22312289011036,-125.0,260.0,74.06666666666666,15.0,172.0,3938.0
628846,Pass,-10.214285714285714,92.22312289011036,-125.0,260.0,74.06666666666666,15.0,172.0,3938.0
628846,Pass,-10.214285714285714,92.22312289011036,-125.0,260.0,74.06666666666666,15.0,172.0,3938.0
628910,Pass,0.9090909090909091,2.0714509627092528,-2.0,5.0,77.41666666666667,12.0,188.0,4294.0
628910,Pass,0.9090909090909091,2.0714509627092528,-2.0,5.0,77.41666666666667,12.0,188.0,4294.0
629014,Withdrawn,-2.75,2.0615528128088303,-5.0,0.0,88.75,4.0,236.0,7780.0
629014,Withdrawn,-2.75,2.0615528128088303,-5.0,0.0,88.75,4.0,236.0,7780.0
629056,Withdrawn,8.5,7.7781745930520225,3.0,14.0,35.0,2.0,89.0,513.0
629096,Fail,-38.294117647058826,79.59645462101496,-215.0,20.0,69.05882352941177,17.0,146.0,4889.0
629096,Fail,-38.294117647058826,79.59645462101496,-215.0,20.0,69.05882352941177,17.0,146.0,4889.0
629400,Withdrawn,-1.0,0.0,-1.0,-1.0,83.5,4.0,85.0,1412.0
629400,Withdrawn,-1.0,0.0,-1.0,-1.0,83.5,4.0,85.0,1412.0
629405,Pass,-1.6,3.2469766156929962,-5.0,5.0,83.125,16.0,204.0,6538.0
629405,Pass,-1.6,3.2469766156929962,-5.0,5.0,83.125,16.0,204.0,6538.0
629523,Distinction,-3.375,11.224176711774582,-29.0,5.0,99.33333333333333,9.0,207.0,5515.0
629535,Fail,1.3333333333333333,1.775250729197189,0.0,5.0,61.92307692307692,13.0,68.0,1219.0
629535,Fail,1.3333333333333333,1.775250729197189,0.0,5.0,61.92307692307692,13.0,68.0,1219.0
629560,Withdrawn,3.6666666666666665,1.96638416050035,2.0,7.0,65.33333333333333,6.0,71.0,1145.0
629560,Withdrawn,3.6666666666666665,1.96638416050035,2.0,7.0,65.33333333333333,6.0,71.0,1145.0
629607,Pass,1.1428571428571428,2.853569193634026,-3.0,5.0,82.0,8.0,89.0,1282.0
629692,Distinction,-15.1,29.67348630467415,-84.0,5.0,88.0,21.0,112.0,5152.0
629692,Distinction,-15.1,29.67348630467415,-84.0,5.0,88.0,21.0,112.0,5152.0
629692,Distinction,-15.1,29.67348630467415,-84.0,5.0,88.0,21.0,112.0,5152.0
629696,Distinction,-18.05,41.56602230820645,-145.0,7.0,83.38095238095238,21.0,143.0,4101.0
629696,Distinction,-18.05,41.56602230820645,-145.0,7.0,83.38095238095238,21.0,143.0,4101.0
629696,Distinction,-18.05,41.56602230820645,-145.0,7.0,83.38095238095238,21.0,143.0,4101.0
629748,Withdrawn,3.0,,3.0,3.0,67.0,1.0,7.0,304.0
629822,Withdrawn,-0.625,2.8252686345094435,-7.0,3.0,51.375,8.0,57.0,508.0
629822,Withdrawn,-0.625,2.8252686345094435,-7.0,3.0,51.375,8.0,57.0,508.0
630013,Fail,-30.1,64.0656735414199,-207.0,13.0,66.47619047619048,21.0,139.0,3501.0
630013,Fail,-30.1,64.0656735414199,-207.0,13.0,66.47619047619048,21.0,139.0,3501.0
630073,Withdrawn,0.2,3.0477678535099892,-7.0,3.0,72.4,10.0,132.0,1393.0
630073,Withdrawn,0.2,3.0477678535099892,-7.0,3.0,72.4,10.0,132.0,1393.0
630165,Withdrawn,1.8571428571428572,3.4364987719368982,-1.0,9.0,69.71428571428571,7.0,115.0,2475.0
630165,Withdrawn,1.8571428571428572,3.4364987719368982,-1.0,9.0,69.71428571428571,7.0,115.0,2475.0
630177,Pass,-10.1,15.844308292354004,-42.0,5.0,89.57142857142857,21.0,191.0,4976.0
630177,Pass,-10.1,15.844308292354004,-42.0,5.0,89.57142857142857,21.0,191.0,4976.0
630200,Fail,0.2222222222222222,2.157219221878442,-7.0,3.0,48.36842105263158,19.0,58.0,884.0
630200,Fail,0.2222222222222222,2.157219221878442,-7.0,3.0,48.36842105263158,19.0,58.0,884.0
630200,Fail,0.2222222222222222,2.157219221878442,-7.0,3.0,48.36842105263158,19.0,58.0,884.0
630430,Pass,1.25,2.3754698783308417,-2.0,5.0,71.22222222222223,9.0,205.0,3816.0
630431,Fail,1.4,1.816590212458495,-1.0,3.0,71.2,5.0,25.0,411.0
630452,Pass,-23.294117647058822,61.6499844950126,-207.0,3.0,72.22222222222223,18.0,86.0,2198.0
630452,Pass,-23.294117647058822,61.6499844950126,-207.0,3.0,72.22222222222223,18.0,86.0,2198.0
630467,Distinction,0.375,3.77728171346236,-7.0,5.0,94.44444444444444,9.0,88.0,2566.0
630479,Pass,-41.95,73.5194030959103,-217.0,5.0,87.47619047619048,21.0,162.0,4588.0
630479,Pass,-41.95,73.5194030959103,-217.0,5.0,87.47619047619048,21.0,162.0,4588.0
630510,Withdrawn,,,,,,,0.0,0.0
630510,Withdrawn,,,,,,,0.0,0.0
630519,Pass,0.3333333333333333,2.774341308665842,-6.0,5.0,85.38461538461539,13.0,138.0,4013.0
630519,Pass,0.3333333333333333,2.774341308665842,-6.0,5.0,85.38461538461539,13.0,138.0,4013.0
630541,Withdrawn,-0.5,0.5773502691896257,-1.0,0.0,87.75,4.0,154.0,3129.0
630541,Withdrawn,-0.5,0.5773502691896257,-1.0,0.0,87.75,4.0,154.0,3129.0
630891,Withdrawn,-24.76923076923077,37.48144840262946,-117.0,3.0,39.07692307692308,13.0,128.0,3075.0
630891,Withdrawn,-24.76923076923077,37.48144840262946,-117.0,3.0,39.07692307692308,13.0,128.0,3075.0
630905,Distinction,-40.3,72.13590973769035,-209.0,5.0,96.33333333333333,21.0,262.0,28264.0
630905,Distinction,-40.3,72.13590973769035,-209.0,5.0,96.33333333333333,21.0,262.0,28264.0
630935,Pass,-1.4,5.500649312321488,-13.0,6.0,80.5,16.0,177.0,3414.0
630935,Pass,-1.4,5.500649312321488,-13.0,6.0,80.5,16.0,177.0,3414.0
631016,Withdrawn,6.666666666666667,6.21825270205921,1.0,16.0,73.0,6.0,179.0,4497.0
631016,Withdrawn,6.666666666666667,6.21825270205921,1.0,16.0,73.0,6.0,179.0,4497.0
631023,Withdrawn,-37.75,66.32444359496594,-160.0,1.0,83.16666666666667,12.0,120.0,4437.0
631023,Withdrawn,-37.75,66.32444359496594,-160.0,1.0,83.16666666666667,12.0,120.0,4437.0
631073,Fail,1.1666666666666667,2.855085839605379,-2.0,7.0,75.92307692307692,13.0,92.0,2271.0
631073,Fail,1.1666666666666667,2.855085839605379,-2.0,7.0,75.92307692307692,13.0,92.0,2271.0
631117,Distinction,-7.666666666666667,12.235071299218886,-37.0,5.0,92.61538461538461,13.0,190.0,6520.0
631117,Distinction,-7.666666666666667,12.235071299218886,-37.0,5.0,92.61538461538461,13.0,190.0,6520.0
631247,Distinction,-53.4,77.81186101286688,-213.0,3.0,92.4375,16.0,203.0,5237.0
631247,Distinction,-53.4,77.81186101286688,-213.0,3.0,92.4375,16.0,203.0,5237.0
631356,Withdrawn,-6.5,6.4031242374328485,-16.0,-2.0,88.0,4.0,91.0,1695.0
631356,Withdrawn,-6.5,6.4031242374328485,-16.0,-2.0,88.0,4.0,91.0,1695.0
631491,Distinction,1.75,2.434865792722759,-1.0,5.0,99.55555555555556,9.0,159.0,3938.0
631573,Pass,1.375,2.1998376563477846,-1.0,5.0,63.22222222222222,9.0,103.0,1715.0
631663,Pass,4.625,6.300510183423924,-1.0,18.0,77.55555555555556,9.0,50.0,1030.0
631771,Distinction,-0.4,2.5579009251449016,-5.0,5.0,93.8125,16.0,184.0,4256.0
631771,Distinction,-0.4,2.5579009251449016,-5.0,5.0,93.8125,16.0,184.0,4256.0
631851,Distinction,0.0,5.0142653642240695,-12.0,11.0,96.125,16.0,230.0,5093.0
631851,Distinction,0.0,5.0142653642240695,-12.0,11.0,96.125,16.0,230.0,5093.0
631860,Withdrawn,-74.57142857142857,83.598596128914,-217.0,3.0,98.28571428571429,14.0,135.0,5848.0
631860,Withdrawn,-74.57142857142857,83.598596128914,-217.0,3.0,98.28571428571429,14.0,135.0,5848.0
631870,Withdrawn,1.5,1.378404875209022,0.0,3.0,81.5,6.0,49.0,891.0
631880,Withdrawn,-41.53333333333333,78.05114318433108,-222.0,7.0,79.86666666666666,15.0,111.0,2326.0
631880,Withdrawn,-41.53333333333333,78.05114318433108,-222.0,7.0,79.86666666666666,15.0,111.0,2326.0
631924,Pass,-37.31578947368421,59.25655390998155,-151.0,5.0,79.7,20.0,172.0,7006.0
631924,Pass,-37.31578947368421,59.25655390998155,-151.0,5.0,79.7,20.0,172.0,7006.0
632004,Pass,-0.5833333333333334,3.4498572653828954,-8.0,5.0,76.23076923076923,13.0,154.0,3792.0
632004,Pass,-0.5833333333333334,3.4498572653828954,-8.0,5.0,76.23076923076923,13.0,154.0,3792.0
632083,Pass,-1.9166666666666667,5.484827557301445,-16.0,5.0,79.76923076923077,13.0,220.0,9209.0
632083,Pass,-1.9166666666666667,5.484827557301445,-16.0,5.0,79.76923076923077,13.0,220.0,9209.0
632134,Fail,-8.5,14.849242404917497,-19.0,2.0,60.0,2.0,9.0,115.0
632134,Fail,-8.5,14.849242404917497,-19.0,2.0,60.0,2.0,9.0,115.0
632260,Withdrawn,3.0,,3.0,3.0,67.0,1.0,20.0,151.0
632260,Withdrawn,3.0,,3.0,3.0,67.0,1.0,20.0,151.0
632260,Withdrawn,3.0,,3.0,3.0,67.0,1.0,20.0,151.0
632378,Distinction,3.25,1.2583057392117918,2.0,5.0,93.0,5.0,52.0,1583.0
632389,Withdrawn,-0.5,5.0,-3.0,7.0,87.5,4.0,136.0,4049.0
632389,Withdrawn,-0.5,5.0,-3.0,7.0,87.5,4.0,136.0,4049.0
632451,Pass,3.25,1.2583057392117918,2.0,5.0,82.8,5.0,67.0,1801.0
632575,Pass,2.2857142857142856,2.870208222079931,0.0,8.0,76.875,8.0,84.0,2801.0
632626,Withdrawn,11.0,9.82344135219425,0.0,21.0,75.0,5.0,93.0,2600.0
632626,Withdrawn,11.0,9.82344135219425,0.0,21.0,75.0,5.0,93.0,2600.0
632637,Fail,10.0,8.12403840463596,2.0,21.0,48.714285714285715,7.0,45.0,1085.0
632637,Fail,10.0,8.12403840463596,2.0,21.0,48.714285714285715,7.0,45.0,1085.0
632700,Withdrawn,0.5,1.378404875209022,-1.0,3.0,84.16666666666667,6.0,110.0,1957.0
632700,Withdrawn,0.5,1.378404875209022,-1.0,3.0,84.16666666666667,6.0,110.0,1957.0
632709,Pass,4.0,4.69041575982343,-1.0,13.0,89.77777777777777,9.0,115.0,3630.0
632756,Distinction,1.25,2.3145502494313788,-1.0,5.0,97.0,9.0,96.0,1899.0
632866,Withdrawn,3.125,2.4748737341529163,0.0,7.0,87.625,8.0,60.0,2205.0
632904,Withdrawn,0.2,2.6832815729997477,-3.0,3.0,87.0,5.0,114.0,2225.0
632904,Withdrawn,0.2,2.6832815729997477,-3.0,3.0,87.0,5.0,114.0,2225.0
632929,Withdrawn,-22.307692307692307,56.8219215552481,-207.0,3.0,73.23076923076923,13.0,98.0,3823.0
632929,Withdrawn,-22.307692307692307,56.8219215552481,-207.0,3.0,73.23076923076923,13.0,98.0,3823.0
632942,Withdrawn,1.6666666666666667,1.5275252316519468,0.0,3.0,95.66666666666667,3.0,81.0,1953.0
633008,Distinction,-3.8666666666666667,5.356793639411368,-12.0,5.0,94.1875,16.0,196.0,3382.0
633008,Distinction,-3.8666666666666667,5.356793639411368,-12.0,5.0,94.1875,16.0,196.0,3382.0
633047,Fail,-19.2,52.5155759207277,-202.0,17.0,59.53333333333333,15.0,38.0,1764.0
633047,Fail,-19.2,52.5155759207277,-202.0,17.0,59.53333333333333,15.0,38.0,1764.0
633069,Distinction,0.625,2.9246489410818914,-2.0,5.0,93.0,9.0,85.0,1311.0
633157,Withdrawn,-33.833333333333336,78.95927220198188,-195.0,0.0,79.0,6.0,61.0,1406.0
633157,Withdrawn,-33.833333333333336,78.95927220198188,-195.0,0.0,79.0,6.0,61.0,1406.0
633179,Pass,-48.6,74.2544700054446,-222.0,5.0,87.14285714285714,21.0,196.0,5610.0
633179,Pass,-48.6,74.2544700054446,-222.0,5.0,87.14285714285714,21.0,196.0,5610.0
633198,Fail,1.25,1.5,0.0,3.0,53.25,4.0,51.0,337.0
633205,Withdrawn,-0.2727272727272727,2.412090756622109,-1.0,7.0,72.45454545454545,11.0,44.0,1493.0
633205,Withdrawn,-0.2727272727272727,2.412090756622109,-1.0,7.0,72.45454545454545,11.0,44.0,1493.0
633238,Withdrawn,-23.0,50.778553922512785,-161.0,3.0,57.642857142857146,14.0,151.0,4041.0
633238,Withdrawn,-23.0,50.778553922512785,-161.0,3.0,57.642857142857146,14.0,151.0,4041.0
633303,Distinction,-53.3,78.1800216773677,-222.0,5.0,94.14285714285714,21.0,207.0,6876.0
633303,Distinction,-53.3,78.1800216773677,-222.0,5.0,94.14285714285714,21.0,207.0,6876.0
633328,Withdrawn,-46.86666666666667,69.71356361843047,-189.0,3.0,84.86666666666666,15.0,178.0,5204.0
633328,Withdrawn,-46.86666666666667,69.71356361843047,-189.0,3.0,84.86666666666666,15.0,178.0,5204.0
633334,Fail,0.625,1.1877349391654208,0.0,3.0,49.125,8.0,78.0,979.0
633334,Fail,0.625,1.1877349391654208,0.0,3.0,49.125,8.0,78.0,979.0
633504,Distinction,-51.529411764705884,75.916992207821,-217.0,5.0,84.33333333333333,18.0,271.0,10919.0
633504,Distinction,-51.529411764705884,75.916992207821,-217.0,5.0,84.33333333333333,18.0,271.0,10919.0
633511,Pass,0.125,3.6425069859723185,-5.0,5.0,67.33333333333333,9.0,131.0,3665.0
633511,Pass,0.125,3.6425069859723185,-5.0,5.0,67.33333333333333,9.0,131.0,3665.0
633544,Pass,1.3333333333333333,1.9694638556693236,-1.0,5.0,60.92307692307692,13.0,117.0,2369.0
633544,Pass,1.3333333333333333,1.9694638556693236,-1.0,5.0,60.92307692307692,13.0,117.0,2369.0
633618,Withdrawn,1.8,2.2997584414213788,0.0,7.0,84.9090909090909,11.0,111.0,1215.0
633618,Withdrawn,1.8,2.2997584414213788,0.0,7.0,84.9090909090909,11.0,111.0,1215.0
633618,Withdrawn,1.8,2.2997584414213788,0.0,7.0,84.9090909090909,11.0,111.0,1215.0
633634,Fail,1.0,1.5634719199411433,-1.0,3.0,60.09090909090909,11.0,112.0,1510.0
633634,Fail,1.0,1.5634719199411433,-1.0,3.0,60.09090909090909,11.0,112.0,1510.0
633647,Pass,2.125,2.2951812875799464,-1.0,5.0,73.0,9.0,103.0,4513.0
633655,Distinction,3.25,1.2583057392117918,2.0,5.0,100.0,5.0,85.0,1060.0
633746,Pass,1.0,2.1320071635561044,-1.0,5.0,78.92307692307692,13.0,181.0,4434.0
633746,Pass,1.0,2.1320071635561044,-1.0,5.0,78.92307692307692,13.0,181.0,4434.0
633756,Withdrawn,-44.5,71.63988223938344,-192.0,2.0,79.83333333333333,12.0,77.0,2817.0
633756,Withdrawn,-44.5,71.63988223938344,-192.0,2.0,79.83333333333333,12.0,77.0,2817.0
633914,Pass,1.0,1.906925178491185,-2.0,5.0,81.23076923076923,13.0,188.0,5376.0
633914,Pass,1.0,1.906925178491185,-2.0,5.0,81.23076923076923,13.0,188.0,5376.0
633960,Distinction,0.26666666666666666,2.3441924185608345,-5.0,5.0,96.375,16.0,174.0,5052.0
633960,Distinction,0.26666666666666666,2.3441924185608345,-5.0,5.0,96.375,16.0,174.0,5052.0
633990,Withdrawn,3.0,,3.0,3.0,78.0,1.0,3.0,87.0
634111,Withdrawn,-51.13333333333333,81.18133728763972,-217.0,3.0,84.26666666666667,15.0,118.0,6781.0
634111,Withdrawn,-51.13333333333333,81.18133728763972,-217.0,3.0,84.26666666666667,15.0,118.0,6781.0
634119,Pass,3.25,1.2583057392117918,2.0,5.0,88.2,5.0,61.0,1192.0
634193,Withdrawn,-2.0,2.8284271247461903,-5.0,3.0,85.16666666666667,6.0,93.0,2016.0
634193,Withdrawn,-2.0,2.8284271247461903,-5.0,3.0,85.16666666666667,6.0,93.0,2016.0
634200,Pass,-39.166666666666664,72.08185706297431,-217.0,5.0,78.10526315789474,19.0,149.0,3621.0
634200,Pass,-39.166666666666664,72.08185706297431,-217.0,5.0,78.10526315789474,19.0,149.0,3621.0
634309,Fail,0.0,1.8257418583505538,-2.0,3.0,76.28571428571429,7.0,90.0,2983.0
634309,Fail,0.0,1.8257418583505538,-2.0,3.0,76.28571428571429,7.0,90.0,2983.0
634351,Pass,0.2,2.6511453050656106,-7.0,5.0,83.4375,16.0,112.0,1390.0
634351,Pass,0.2,2.6511453050656106,-7.0,5.0,83.4375,16.0,112.0,1390.0
634365,Distinction,3.25,1.2583057392117918,2.0,5.0,94.6,5.0,243.0,4307.0
634420,Withdrawn,0.1111111111111111,1.6914819275153699,-3.0,3.0,64.11111111111111,9.0,143.0,2622.0
634420,Withdrawn,0.1111111111111111,1.6914819275153699,-3.0,3.0,64.11111111111111,9.0,143.0,2622.0
634536,Pass,-13.2,43.0148077318791,-192.0,5.0,89.33333333333333,21.0,217.0,4449.0
634536,Pass,-13.2,43.0148077318791,-192.0,5.0,89.33333333333333,21.0,217.0,4449.0
634552,Pass,1.0,1.809068067466582,-1.0,5.0,83.6923076923077,13.0,71.0,1013.0
634552,Pass,1.0,1.809068067466582,-1.0,5.0,83.6923076923077,13.0,71.0,1013.0
634600,Fail,0.9166666666666666,1.880924981991251,-1.0,5.0,70.25,12.0,130.0,5571.0
634600,Fail,0.9166666666666666,1.880924981991251,-1.0,5.0,70.25,12.0,130.0,5571.0
634648,Pass,-1.0,3.6839419880650364,-8.0,5.0,60.8125,16.0,190.0,1868.0
634648,Pass,-1.0,3.6839419880650364,-8.0,5.0,60.8125,16.0,190.0,1868.0
634655,Withdrawn,,,,,,,4.0,78.0
634655,Withdrawn,,,,,,,4.0,78.0
634655,Withdrawn,,,,,,,4.0,78.0
634721,Fail,4.666666666666667,6.403124237432849,-1.0,21.0,61.1,10.0,95.0,2286.0
634721,Fail,4.666666666666667,6.403124237432849,-1.0,21.0,61.1,10.0,95.0,2286.0
634776,Withdrawn,1.3333333333333333,3.3862466931200785,-2.0,7.0,79.33333333333333,6.0,97.0,2430.0
634776,Withdrawn,1.3333333333333333,3.3862466931200785,-2.0,7.0,79.33333333333333,6.0,97.0,2430.0
634817,Withdrawn,0.6,1.3416407864998738,0.0,3.0,70.2,5.0,101.0,2016.0
634817,Withdrawn,0.6,1.3416407864998738,0.0,3.0,70.2,5.0,101.0,2016.0
634824,Pass,1.5333333333333334,3.997618338580158,-7.0,7.0,64.125,16.0,99.0,1624.0
634824,Pass,1.5333333333333334,3.997618338580158,-7.0,7.0,64.125,16.0,99.0,1624.0
634853,Pass,-59.875,80.28189916371767,-215.0,2.0,58.470588235294116,17.0,77.0,1789.0
634853,Pass,-59.875,80.28189916371767,-215.0,2.0,58.470588235294116,17.0,77.0,1789.0
635410,Withdrawn,-36.833333333333336,95.70666991733997,-232.0,7.0,51.833333333333336,6.0,22.0,365.0
635410,Withdrawn,-36.833333333333336,95.70666991733997,-232.0,7.0,51.833333333333336,6.0,22.0,365.0
635573,Distinction,-2.375,7.614600636746674,-15.0,5.0,97.55555555555556,9.0,117.0,2429.0
635711,Pass,3.25,1.2583057392117918,2.0,5.0,79.4,5.0,71.0,2509.0
